image_id,ceramic_type,units,where_made,manufacturer_artist,date_earliest,date_latest,saz_count,carnation_count,tulip_count,use_for_motif_classification,use_for_segmentation,segmented,where_held,museum_no,source,page,imagedim1,imagedim2,imagesize,comments
BM42,tankard,1,Turkey_Iznik,NA,NA,NA,0,1,0,1,1,1,BM_London,no_G.59,web,http://www.britishmuseum.org/research/collection_online/collection_object_details.aspx?objectId=183060&partId=1&school=8148&page=3,672,998,670656,
BM45,tile,1,Turkey_Iznik,NA,NA,NA,2,0,0,1,1,1,BM_London,no_OA+.10773.1-3,web,http://www.britishmuseum.org/research/collection_online/collection_object_details.aspx?objectId=219310&partId=1&school=8148&page=3,654,648,423792,
BM47,plate,1,Turkey_Iznik,NA,NA,NA,0,0,14,1,1,1,BM_London,no_G.35,web,http://www.britishmuseum.org/research/collection_online/collection_object_details.aspx?objectId=236593&partId=1&school=8148&page=3,723,496,358608,
BM48,plate,1,Turkey_Iznik,NA,NA,NA,4,1,2,1,1,1,BM_London,"no_1878,1230.49",web,http://www.britishmuseum.org/research/collection_online/collection_object_details.aspx?objectId=239244&partId=1&school=8148&page=3,499,505,251995,
BM49,plate,1,Turkey_Iznik,NA,NA,NA,11,0,0,1,1,1,BM_London,no_G.37,web,http://www.britishmuseum.org/research/collection_online/collection_object_details.aspx?objectId=215486&partId=1&school=8148&page=3,668,664,443552,
BM50,plate,1,Turkey_Iznik,NA,NA,NA,8,0,0,1,1,1,BM_London,no_G.115,web,http://www.britishmuseum.org/research/collection_online/collection_object_details.aspx?objectId=215447&partId=1&school=8148&page=3,750,717,537750,
BM51,plate,1,Turkey_Iznik,NA,NA,NA,11,0,1,1,1,1,BM_London,no_G.32,web,http://www.britishmuseum.org/research/collection_online/collection_object_details.aspx?objectId=215489&partId=1&school=8148&page=3,652,638,415976,
BM52,plate,1,Turkey_Iznik,NA,NA,NA,0,4,2,1,1,1,BM_London,no_G.112,web,http://www.britishmuseum.org/research/collection_online/collection_object_details.aspx?objectId=215450&partId=1&school=8148&page=3,750,750,562500,
BM53,plate,1,Turkey_Iznik,NA,NA,NA,0,0,44,1,1,1,BM_London,no_G.19,web,http://www.britishmuseum.org/research/collection_online/collection_object_details.aspx?objectId=236602&partId=1&school=8148&page=3,589,562,331018,
BM54,tile,1,Turkey_Iznik,NA,NA,NA,0,5,6,1,1,1,BM_London,no_G.135,web,http://www.britishmuseum.org/research/collection_online/collection_object_details.aspx?objectId=236540&partId=1&school=8148&page=3,570,629,358530,
BM55,plate,1,Turkey_Iznik,NA,NA,NA,4,0,2,1,1,1,BM_London,no_G.128,web,http://www.britishmuseum.org/research/collection_online/collection_object_details.aspx?objectId=215445&partId=1&school=8148&page=4,715,697,498355,
BM56_1,tile,1,Turkey_Iznik,NA,NA,NA,5,0,1,1,1,1,BM_London,no_G.171,web,http://www.britishmuseum.org/research/collection_online/collection_object_details.aspx?objectId=236525&partId=1&school=8148&page=4,337,314,105818,
BM56_2,tile,1,Turkey_Iznik,NA,NA,NA,2,0,1,1,1,1,BM_London,no_G.171,web,http://www.britishmuseum.org/research/collection_online/collection_object_details.aspx?objectId=236525&partId=1&school=8148&page=4,280,308,86240,
BM57,plate,1,Turkey_Iznik,NA,NA,NA,0,0,2,1,1,1,BM_London,no_G.127,web,http://www.britishmuseum.org/research/collection_online/collection_object_details.aspx?objectId=236546&partId=1&school=8148&page=4,750,755,566250,
BM59,tile,1,Turkey_Iznik,NA,NA,NA,1,0,0,1,1,1,BM_London,no_G.78,web,http://www.britishmuseum.org/research/collection_online/collection_object_details.aspx?objectId=215463&partId=1&school=8148&page=4,686,689,472654,
BM60,tile,1,Turkey_Iznik,NA,NA,NA,6,4,4,1,1,1,BM_London,no_G.85,web,http://www.britishmuseum.org/research/collection_online/collection_object_details.aspx?objectId=236571&partId=1&school=8148&page=4,658,524,344792,
BM61_1,tile,1,Turkey_Iznik,NA,NA,NA,11,2,2,1,1,1,BM_London,no_G.77,web,http://www.britishmuseum.org/research/collection_online/collection_object_details.aspx?objectId=215464&partId=1&school=8148&page=4,328,488,160064,
BM61_2,tile,1,Turkey_Iznik,NA,NA,NA,12,2,2,1,1,1,BM_London,no_G.77,web,http://www.britishmuseum.org/research/collection_online/collection_object_details.aspx?objectId=215464&partId=1&school=8148&page=4,350,517,180950,
BM62,basin,1,Turkey_Iznik,NA,NA,NA,13,0,0,1,1,1,BM_London,no_G.66,web,http://www.britishmuseum.org/research/collection_online/collection_object_details.aspx?objectId=215472&partId=1&school=8148&page=4,750,562,421500,
BM63,tankard,1,Turkey_Iznik,NA,NA,NA,1,0,3,1,1,1,BM_London,no_G.108,web,http://www.britishmuseum.org/research/collection_online/collection_object_details.aspx?objectId=215453&partId=1&school=8148&page=4,716,998,714568,
BM64,tankard,1,Turkey_Iznik,NA,NA,NA,3,0,0,1,1,1,BM_London,no_G.154,web,http://www.britishmuseum.org/research/collection_online/collection_object_details.aspx?objectId=215435&partId=1&school=8148&page=4,750,876,657000,
BM65,mosque lamp (detail),1,Turkey_Iznik,NA,1549,1549,0,0,15,1,1,1,BM_London,"no_1887,0516.11887,0516.1",web,https://www.britishmuseum.org/research/collection_online/collection_object_details.aspx?assetId=34175001&objectId=239020&partId=1,750,556,417000,
BM67,plate,1,Turkey_Iznik,NA,NA,NA,NA,NA,NA,1,1,0,BM_London,"no_1878,1230.532",,,,,,
DCC01,plate,1,Turkey_Iznik,NA,NA,NA,0,4,0,1,1,1,David_Copenhagen,no_Isl183,web,https://www.davidmus.dk/en/collections/islamic/dynasties/ottomans/art/isl_183,548,822,450456,
FMC01,plate,1,Turkey_Iznik,NA,NA,NA,4,4,0,1,1,1,Fitzwilliam_Cambridge,no_C.14-1950,web,http://webapps.fitzmuseum.cam.ac.uk/explorer/index.php?qu=iznik&oid=71965,1024,939,961536,
FMC02,tile,1,Turkey_Iznik,NA,NA,NA,8,0,0,1,1,1,Fitzwilliam_Cambridge,no_C.29-1950,web,http://webapps.fitzmuseum.cam.ac.uk/explorer/index.php?qu=iznik&oid=17592,745,760,566200,
FMC03,tile,1,Turkey_Iznik,NA,NA,NA,6,0,0,1,1,1,Fitzwilliam_Cambridge,no_C.6-1933,web,http://webapps.fitzmuseum.cam.ac.uk/explorer/index.php?qu=iznik&oid=17581,852,884,753168,
FMC04,tile,1,Turkey_Iznik,NA,NA,NA,11,0,0,1,1,1,Fitzwilliam_Cambridge,no_C.120-1950,web,http://webapps.fitzmuseum.cam.ac.uk/explorer/index.php?qu=iznik&oid=17595,760,715,543400,
FMC05,tile,1,Turkey_Iznik,NA,NA,NA,7,0,0,1,1,1,Fitzwilliam_Cambridge,no_C.5-1933,web,http://webapps.fitzmuseum.cam.ac.uk/explorer/index.php?qu=iznik&oid=17580,348,373,129804,
FMC06,plate,1,Turkey_Iznik,NA,NA,NA,0,0,28,1,1,1,Fitzwilliam_Cambridge,no_C.20-1950,web,http://webapps.fitzmuseum.cam.ac.uk/explorer/index.php?qu=iznik&oid=73009,570,740,421800,
FMC07,tile,1,Turkey_Iznik,NA,NA,NA,2,2,2,1,1,1,Fitzwilliam_Cambridge,no_C.37-1935,web,http://webapps.fitzmuseum.cam.ac.uk/explorer/index.php?qu=iznik&oid=17587,697,704,490688,
FMC08,tile,1,Turkey_Iznik,NA,NA,NA,4,1,1,1,1,1,Fitzwilliam_Cambridge,no_C.41-1924,web,http://webapps.fitzmuseum.cam.ac.uk/explorer/index.php?qu=iznik&oid=17574,755,760,573800,
FMC09,plate,1,Turkey_Iznik,NA,NA,NA,2,0,1,1,1,1,Fitzwilliam_Cambridge,no_C.1779-1928,web,http://webapps.fitzmuseum.cam.ac.uk/explorer/index.php?qu=iznik&oid=72600,570,740,421800,
FMC10,plate,1,Turkey_Iznik,NA,NA,NA,0,0,2,1,1,1,Fitzwilliam_Cambridge,no_C.15-1950,web,http://webapps.fitzmuseum.cam.ac.uk/explorer/index.php?qu=iznik&oid=72139,570,740,421800,
FMC11,plate,1,Turkey_Iznik,NA,NA,NA,4,0,1,1,1,1,Fitzwilliam_Cambridge,no_C.32-1934,web,http://webapps.fitzmuseum.cam.ac.uk/explorer/index.php?qu=iznik&oid=74522,493,433,213469,
FMC12,plate,1,Turkey_Iznik,NA,NA,NA,2,0,3,1,1,1,Fitzwilliam_Cambridge,no_C.569-1991,web,http://webapps.fitzmuseum.cam.ac.uk/explorer/index.php?qu=iznik&oid=75544,570,740,421800,
FMC13,plate,1,Turkey_Iznik,NA,NA,NA,2,0,14,1,1,1,Fitzwilliam_Cambridge,no_MAR.C.113-1912,web,http://webapps.fitzmuseum.cam.ac.uk/explorer/index.php?qu=iznik&oid=77359,570,740,421800,
FMC14,plate,1,Turkey_Iznik,NA,NA,NA,0,0,4,1,1,1,Fitzwilliam_Cambridge,no_C.1777-1928,web,http://webapps.fitzmuseum.cam.ac.uk/explorer/index.php?qu=iznik&oid=72599,570,740,421800,
FMC15,plate,1,Turkey_Iznik,NA,NA,NA,1,0,4,1,1,1,Fitzwilliam_Cambridge,no_C.72-1911,web,http://webapps.fitzmuseum.cam.ac.uk/explorer/index.php?qu=iznik&oid=75923,570,740,421800,
FMC16,plate,1,Turkey_Iznik,NA,NA,NA,1,0,5,1,1,1,Fitzwilliam_Cambridge,no_C.34-1950,web,http://webapps.fitzmuseum.cam.ac.uk/explorer/index.php?qu=iznik&oid=74610,570,740,421800,
FMC17,tile,1,Turkey_Iznik,NA,NA,NA,4,0,0,1,1,1,Fitzwilliam_Cambridge,no_OC.180-1946,web,http://webapps.fitzmuseum.cam.ac.uk/explorer/index.php?qu=iznik&oid=17589,760,487,370120,
FMC18,tile,1,Turkey_Iznik,NA,NA,NA,0,7,2,1,1,1,Fitzwilliam_Cambridge,no_C.3-1929,web,http://webapps.fitzmuseum.cam.ac.uk/explorer/index.php?qu=iznik&oid=17579,1024,1017,1041408,
FMC19,tile,1,Turkey_Iznik,NA,NA,NA,2,0,0,1,1,1,Fitzwilliam_Cambridge,no_C.1775-1928,web,http://webapps.fitzmuseum.cam.ac.uk/explorer/index.php?qu=iznik&oid=17576,449,468,210132,
GMBC01,plate,1,Turkey_Iznik,NA,NA,NA,1,0,4,1,1,1,Burrell_Glasgow,no_41.1,web,http://collections.glasgowmuseums.com/mwebcgi/mweb?request=record;id=39482;type=101,630,630,396900,
GMBC02,plate,1,Turkey_Iznik,NA,NA,NA,0,3,5,1,1,1,Burrell_Glasgow,no_41.1O,web,http://collections.glasgowmuseums.com/mwebcgi/mweb?request=record;id=39214;type=101,630,630,396900,
GMBC03,plate,1,Turkey_Iznik,NA,NA,NA,0,0,2,1,1,1,Burrell_Glasgow,no_41.11,web,http://collections.glasgowmuseums.com/mwebcgi/mweb?request=record;id=39192;type=101,630,630,396900,
GMBC04,plate,1,Turkey_Iznik,NA,NA,NA,1,0,0,1,1,1,Burrell_Glasgow,no_41.13,web,http://collections.glasgowmuseums.com/mwebcgi/mweb?request=record;id=39389;type=101,630,630,396900,
GMBC05,plate,1,Turkey_Iznik,NA,NA,NA,0,5,0,1,1,1,Burrell_Glasgow,no_41.14,web,http://collections.glasgowmuseums.com/mwebcgi/mweb?request=record;id=39290;type=101,420,630,264600,
GMBC06,plate,1,Turkey_Iznik,NA,NA,NA,0,0,4,1,1,1,Burrell_Glasgow,no_41.15,web,http://collections.glasgowmuseums.com/mwebcgi/mweb?request=record;id=39267;type=101,630,630,396900,
GMBC07,plate,1,Turkey_Iznik,NA,NA,NA,0,1,28,1,1,1,Burrell_Glasgow,no_41.16,web,http://collections.glasgowmuseums.com/mwebcgi/mweb?request=record;id=39365;type=101,630,630,396900,
GMBC08,plate,1,Turkey_Iznik,NA,NA,NA,2,1,4,1,1,1,Burrell_Glasgow,no_41.18,web,http://collections.glasgowmuseums.com/mwebcgi/mweb?request=record;id=39497;type=101,630,630,396900,
GMBC09,plate,1,Turkey_Iznik,NA,NA,NA,1,0,3,1,1,1,Burrell_Glasgow,no_41.2,web,http://collections.glasgowmuseums.com/mwebcgi/mweb?request=record;id=39206;type=101,630,630,396900,
GMBC10,plate,1,Turkey_Iznik,NA,NA,NA,1,0,4,1,1,1,Burrell_Glasgow,no_41.23,web,http://collections.glasgowmuseums.com/mwebcgi/mweb?request=record;id=40347;type=101,630,630,396900,
GMBC11,plate,1,Turkey_Iznik,NA,NA,NA,12,0,0,1,1,1,Burrell_Glasgow,no_41.24,web,http://collections.glasgowmuseums.com/mwebcgi/mweb?request=record;id=40140;type=101,630,630,396900,
GMBC12,plate,1,Turkey_Iznik,NA,NA,NA,0,1,3,1,1,1,Burrell_Glasgow,no_41.25,web,http://collections.glasgowmuseums.com/mwebcgi/mweb?request=record;id=39700;type=101,630,630,396900,
GMBC13,plate,1,Turkey_Iznik,NA,NA,NA,1,1,19,1,1,1,Burrell_Glasgow,no_41.26,web,http://collections.glasgowmuseums.com/mwebcgi/mweb?request=record;id=39886;type=101,630,630,396900,
GMBC14,plate,1,Turkey_Iznik,NA,NA,NA,0,0,4,1,1,1,Burrell_Glasgow,no_41.3,web,http://collections.glasgowmuseums.com/mwebcgi/mweb?request=record;id=39224;type=101,630,630,396900,
GMBC15,plate,1,Turkey_Iznik,NA,NA,NA,1,0,2,1,1,1,Burrell_Glasgow,no_41.3O,web,http://collections.glasgowmuseums.com/mwebcgi/mweb?request=record;id=39275;type=101,630,630,396900,
GMBC16,plate,1,Turkey_Iznik,NA,NA,NA,0,2,4,1,1,1,Burrell_Glasgow,no_41.36,web,http://collections.glasgowmuseums.com/mwebcgi/mweb?request=record;id=39409;type=101,420,630,264600,
GMBC17,plate,1,Turkey_Iznik,NA,NA,NA,1,0,3,1,1,1,Burrell_Glasgow,no_41.37,web,http://collections.glasgowmuseums.com/mwebcgi/mweb?request=record;id=39443;type=101,630,630,396900,
GMBC18,plate,1,Turkey_Iznik,NA,NA,NA,1,0,3,1,1,1,Burrell_Glasgow,no_41.38,web,http://collections.glasgowmuseums.com/mwebcgi/mweb?request=record;id=39467;type=101,420,630,264600,
GMBC19,plate,1,Turkey_Iznik,NA,NA,NA,1,0,1,1,1,1,Burrell_Glasgow,no_41.4O,web,http://collections.glasgowmuseums.com/mwebcgi/mweb?request=record;id=39233;type=101,630,630,396900,
GMBC20,plate,1,Turkey_Iznik,NA,NA,NA,0,0,8,1,1,1,Burrell_Glasgow,no_41.42,web,http://collections.glasgowmuseums.com/mwebcgi/mweb?request=record;id=39435;type=101#,630,630,396900,
GMBC21,plate,1,Turkey_Iznik,NA,NA,NA,1,0,1,1,1,1,Burrell_Glasgow,no_41.6,web,http://collections.glasgowmuseums.com/mwebcgi/mweb?request=record;id=39228;type=101,630,630,396900,
GMBC22,plate,1,Turkey_Iznik,NA,NA,NA,1,0,1,1,1,1,Burrell_Glasgow,no_41.17,web,http://collections.glasgowmuseums.com/mwebcgi/mweb?request=record;id=39397;type=101,630,630,396900,
GMBC23,plate,1,Turkey_Iznik,NA,NA,NA,0,0,1,1,1,1,Burrell_Glasgow,no_41.2O,web,http://collections.glasgowmuseums.com/mwebcgi/mweb?request=record;id=39490;type=101,630,630,396900,
GMBC24,plate,1,Turkey_Iznik,NA,NA,NA,2,0,1,1,1,1,Burrell_Glasgow,no_41.35,web,http://collections.glasgowmuseums.com/mwebcgi/mweb?request=record;id=39912;type=101,630,630,396900,
GMBC25,plate,1,Turkey_Iznik,NA,NA,NA,0,0,0,1,1,0,Burrell_Glasgow,no_41.5,web,http://collections.glasgowmuseums.com/mwebcgi/mweb?request=record;id=39227;type=101,NA,NA,NA,
HAM01,tile,1,Turkey_Iznik,NA,NA,NA,12,0,0,1,1,1,Harvard_Cambridge_MA,no_1960.19,web,https://www.harvardartmuseums.org/collections/object/216651?position=0,639,567,362313,Mamluk style
HAM03,tile,1,Turkey_Iznik,NA,NA,NA,0,0,0,1,1,0,Harvard_Cambridge_MA,no_1960.23.A,web,https://www.harvardartmuseums.org/collections/object/216498?position=2,NA,NA,NA,
HAM05,tile,1,Turkey_Iznik,NA,NA,NA,0,0,0,1,1,0,Harvard_Cambridge_MA,no_1960.23.C,web,https://www.harvardartmuseums.org/collections/object/216653?position=4,NA,NA,NA,
HAM06,tile,1,Turkey_Iznik,NA,NA,NA,0,0,0,1,1,0,Harvard_Cambridge_MA,no_1960.102,web,https://www.harvardartmuseums.org/collections/object/216298?position=5,NA,NA,NA,
HAM07,plate,1,Turkey_Iznik,NA,NA,NA,0,5,1,1,1,1,Harvard_Cambridge_MA,no_1985.315,web,https://www.harvardartmuseums.org/collections/object/213052?position=7,1256,1200,1507200,
HAM08,tile,1,Turkey_Iznik,NA,NA,NA,0,0,0,1,1,0,Harvard_Cambridge_MA,no_1985.323,web,https://www.harvardartmuseums.org/collections/object/215764?position=9,NA,NA,NA,
HAM09,tile,1,Turkey_Iznik,NA,NA,NA,3,0,0,1,1,1,Harvard_Cambridge_MA,no_1985.322,web,https://www.harvardartmuseums.org/collections/object/215763?position=8,1520,1751,2661520,Mamluk style
HAM10,plate,1,Turkey_Iznik,NA,NA,NA,6,0,0,1,1,1,Harvard_Cambridge_MA,no_2011.542,web,https://www.harvardartmuseums.org/collections/object/190789?position=11,2400,2360,5664000,
LACMA02,plate,1,Turkey_Iznik,NA,NA,NA,0,7,0,1,1,1,LACMA_LA,no_M.2006.130,web,https://collections.lacma.org/node/212736,4244,3744,15889536,
LACMA03,jug,1,Turkey_Iznik,NA,NA,NA,0,0,6,1,1,1,LACMA_LA,no_M.73.5.257,web,https://collections.lacma.org/node/239586,1196,1600,1913600,
LACMA04,plate,1,Turkey_Iznik,NA,NA,NA,3,0,2,1,1,1,LACMA_LA,no_M.73.5.381,web,https://collections.lacma.org/node/239976,4414,3727,16450978,
LACMA05,plate,1,Turkey_Iznik,NA,NA,NA,2,0,52,1,1,1,LACMA_LA,no_M.2002.1.21,web,https://collections.lacma.org/node/204652,2690,2684,7219960,
LACMA06_0,panel,4,Turkey_Iznik,NA,NA,NA,8,2,6,1,1,1,LACMA_LA,no_M.85.237.86a-d,web,https://collections.lacma.org/node/251262,3178,2142,6807276,
LACMA06_1,tile,1,Turkey_Iznik,NA,NA,NA,2,1,1,1,1,1,LACMA_LA,no_M.85.237.86a-d,web,https://collections.lacma.org/node/251262,1534,1050,1610700,
LACMA06_2,tile,1,Turkey_Iznik,NA,NA,NA,2,1,1,1,1,1,LACMA_LA,no_M.85.237.86a-d,web,https://collections.lacma.org/node/251262,1532,1044,1599408,
LACMA06_3,tile,1,Turkey_Iznik,NA,NA,NA,2,0,2,1,1,1,LACMA_LA,no_M.85.237.86a-d,web,https://collections.lacma.org/node/251262,1539,983,1512837,
LACMA06_4,tile,1,Turkey_Iznik,NA,NA,NA,2,0,2,1,1,1,LACMA_LA,no_M.85.237.86a-d,web,https://collections.lacma.org/node/251262,1515,979,1483185,
LACMA07,panel,3,Turkey_Iznik,NA,NA,NA,4,6,4,1,1,1,LACMA_LA,no_M.85.237.84a-c,web,https://collections.lacma.org/node/251276,553,1930,1067290,
LACMA08,panel,15,Turkey_Iznik,NA,NA,NA,2,0,0,1,1,1,LACMA_LA,no_M.73.5.6,web,https://collections.lacma.org/node/239904,2100,1226,2574600,
LACMA09,panel,2,Turkey_Iznik,NA,NA,NA,13,2,2,1,1,1,LACMA_LA,no_M.71.73.37a-b,web,https://collections.lacma.org/node/221366,1191,577,687207,
LOU01,tankard,1,Turkey_Iznik,NA,NA,NA,4,0,2,1,1,1,Louvre_Paris,no_OA6323,web,http://mini-site.louvre.fr/trois-empires/en/ceramiques-ottomanes-4-z1.php,565,565,319225,
LOU03,spandrel,1,Turkey_Iznik,NA,NA,NA,3,0,5,1,1,1,Louvre_Paris,"no_OA3959/52,OA3959/53",web,http://mini-site.louvre.fr/trois-empires/en/ceramiques-ottomanes-12-z1.php,306,547,167382,
LOU04,plate,1,Turkey_Iznik,NA,NA,NA,5,0,1,1,1,1,Louvre_Paris,no_K3449,web,http://cartelen.louvre.fr/cartelen/visite?srv=car_not_frame&idNotice=25249,768,748,574464,
LOU07,spandrel,1,Turkey_Iznik,NA,NA,NA,0,3,3,1,1,1,Louvre_Paris,no_AD27748,web,http://cartelen.louvre.fr/cartelen/visite?srv=car_not_frame&idNotice=35840&langue=fr,575,768,441600,
LOU09,jug,1,Turkey_Iznik,NA,NA,NA,0,5,0,1,1,1,Louvre_Paris,no_OA7257,web,http://cartelen.louvre.fr/cartelen/visite?srv=car_not_frame&idNotice=35818&langue=fr,510,768,391680,
LOU10,plate,1,Turkey_Iznik,NA,NA,NA,0,0,74,1,1,1,Louvre_Paris,no_OA7256,web,http://cartelen.louvre.fr/cartelen/visite?srv=car_not_frame&idNotice=35816&langue=fr,331,314,103934,
LOU11,plate,1,Turkey_Iznik,NA,NA,NA,15,0,0,1,1,1,Louvre_Paris,no_OA7604,web,http://cartelen.louvre.fr/cartelen/visite?srv=car_not_frame&idNotice=35836&langue=fr,692,650,449800,
LOU12,plate,1,Turkey_Iznik,NA,NA,NA,10,0,0,1,1,1,Louvre_Paris,no_AD27720,web,http://cartelen.louvre.fr/cartelen/visite?srv=car_not_frame&idNotice=35864&langue=fr,768,510,391680,
LOU13,plate,1,Turkey_Iznik,NA,NA,NA,11,0,0,1,1,1,Louvre_Paris,no_OA6740,web,http://cartelen.louvre.fr/cartelen/visite?srv=car_not_frame&idNotice=35824&langue=fr,634,650,412100,
LOU14,plate,1,Turkey_Iznik,NA,NA,NA,0,0,0,1,1,0,Louvre_Paris,no_AD32668,web,http://cartelen.louvre.fr/cartelen/visite?srv=car_not_frame&idNotice=35847&langue=fr,NA,NA,NA,
LOU15,plate,1,Turkey_Iznik,NA,NA,NA,0,0,2,1,1,1,Louvre_Paris,no_OA6648,web,http://cartelen.louvre.fr/cartelen/visite?srv=car_not_frame&idNotice=35848&langue=fr,650,650,422500,
MET01,plate,1,Turkey_Iznik,NA,NA,NA,2,0,1,1,1,1,Met_NY,no_59.69.1,web,https://www.metmuseum.org/toah/works-of-art/59.69.1/,1500,1500,2250000,
MET02,tile,1,Turkey_Iznik,NA,NA,NA,2,0,0,1,1,1,Met_NY,no_1978.35,web,https://www.metmuseum.org/art/collection/search/452854,366,362,132492,
MET03,tile,1,Turkey_Iznik,NA,NA,NA,4,0,0,1,1,1,Met_NY,no_02.5.91,web,https://www.metmuseum.org/art/collection/search/444897?sortBy=Relevance&amp;ft=iznik&amp;offset=0&amp;rpp=20&amp;pos=2,464,625,290000,
MET05,plate,1,Turkey_Iznik,NA,NA,NA,28,0,2,1,1,1,Met_NY,no_56.185.2,web,https://www.metmuseum.org/art/collection/search/453599?sortBy=Relevance&amp;ft=iznik&amp;offset=0&amp;rpp=20&amp;pos=8,2995,4000,11980000,
MET06,plate,1,Turkey_Iznik,NA,NA,NA,1,0,16,1,1,1,Met_NY,no_17.120.19,web,https://www.metmuseum.org/art/collection/search/446895?sortBy=Relevance&amp;ft=iznik&amp;offset=0&amp;rpp=20&amp;pos=11,319,319,101761,
MET07_1,tile,1,Turkey_Iznik,NA,NA,NA,2,0,0,1,1,1,Met_NY,"no_1997.307a,b",web,https://www.metmuseum.org/art/collection/search/453400?sortBy=Relevance&amp;ft=iznik&amp;offset=0&amp;rpp=20&amp;pos=10,307,220,67540,
MET07_2,tile,1,Turkey_Iznik,NA,NA,NA,2,0,0,1,1,1,Met_NY,"no_1997.307a,b",web,https://www.metmuseum.org/art/collection/search/453400?sortBy=Relevance&amp;ft=iznik&amp;offset=0&amp;rpp=20&amp;pos=10,249,221,55029,
MET09,plate,1,Turkey_Iznik,NA,NA,NA,0,1,6,1,1,1,Met_NY,no_1971.235.3,web,https://www.metmuseum.org/art/collection/search/452297?sortBy=Relevance&amp;ft=iznik&amp;offset=20&amp;rpp=20&amp;pos=26,600,551,330600,
MET12,plate,1,Turkey_Iznik,NA,NA,NA,0,0,1,1,1,1,Met_NY,no_67.178.1,web,https://www.metmuseum.org/art/collection/search/451943?sortBy=Relevance&amp;ft=iznik&amp;offset=20&amp;rpp=20&amp;pos=35,600,614,368400,
MET14,plate,1,Turkey_Iznik,NA,NA,NA,0,0,68,1,1,1,Met_NY,no_14.40.732,web,https://www.metmuseum.org/art/collection/search/446649?sortBy=Relevance&amp;ft=iznik&amp;offset=20&amp;rpp=20&amp;pos=38,600,572,343200,
MET15,plate,1,Turkey_Iznik,NA,NA,NA,0,1,2,1,1,1,Met_NY,no_65.103,web,https://www.metmuseum.org/art/collection/search/451800?sortBy=Relevance&amp;ft=iznik&amp;offset=20&amp;rpp=20&amp;pos=37,975,863,841425,
MET16,plate,1,Turkey_Iznik,NA,NA,NA,8,0,0,1,1,1,Met_NY,no_91.1.119,web,https://www.metmuseum.org/art/collection/search/444466?sortBy=Relevance&amp;ft=iznik&amp;offset=40&amp;rpp=20&amp;pos=45,529,529,279841,
MET17,plate,1,Turkey_Iznik,NA,NA,NA,36,0,6,1,1,1,Met_NY,no_1972.9,web,https://www.metmuseum.org/art/collection/search/452381?sortBy=Relevance&amp;ft=iznik&amp;offset=40&amp;rpp=20&amp;pos=44,600,549,329400,
MET18,tile,1,Turkey_Iznik,NA,NA,NA,2,0,0,1,1,1,Met_NY,no_02.5.102,web,https://www.metmuseum.org/art/collection/search/444901?sortBy=Relevance&amp;ft=iznik&amp;offset=40&amp;rpp=20&amp;pos=48,600,540,324000,
MET19,plate,1,Turkey_Iznik,NA,NA,NA,6,0,0,1,1,1,Met_NY,no_66.4.18,web,https://www.metmuseum.org/art/collection/search/451849?sortBy=Relevance&amp;ft=iznik&amp;offset=40&amp;rpp=20&amp;pos=47,1200,1103,1323600,
MET20,plate,1,Turkey_Iznik,NA,NA,NA,4,0,21,1,1,1,Met_NY,no_52.1.17,web,https://www.metmuseum.org/art/collection/search/451063?sortBy=Relevance&amp;ft=iznik&amp;offset=40&amp;rpp=20&amp;pos=51,600,567,340200,
MET21,plate,1,Turkey_Iznik,NA,NA,NA,9,2,13,1,1,1,Met_NY,no_07.143.1,web,https://www.metmuseum.org/art/collection/search/444996?sortBy=Relevance&amp;ft=iznik&amp;offset=40&amp;rpp=20&amp;pos=55,600,601,360600,
MET22,plate,1,Turkey_Iznik,NA,NA,NA,3,0,0,1,1,1,Met_NY,no_66.4.16,web,https://www.metmuseum.org/art/collection/search/451847?sortBy=Relevance&amp;ft=iznik&amp;offset=40&amp;rpp=20&amp;pos=53,600,578,346800,
MET23,plate,1,Turkey_Iznik,NA,NA,NA,7,18,0,1,1,1,Met_NY,no_6.1033,web,https://www.metmuseum.org/art/collection/search/444972?sortBy=Relevance&amp;ft=iznik&amp;offset=40&amp;rpp=20&amp;pos=54,900,924,831600,
MET24,plate,1,Turkey_Iznik,NA,NA,NA,0,5,2,1,1,1,Met_NY,no_02.5.50,web,https://www.metmuseum.org/art/collection/search/444886?sortBy=Relevance&amp;ft=iznik&amp;offset=40&amp;rpp=20&amp;pos=58,600,581,348600,
MET25,plate,1,Turkey_Iznik,NA,NA,NA,6,2,0,1,1,1,Met_NY,no_02.5.56,web,https://www.metmuseum.org/art/collection/search/444892?sortBy=Relevance&amp;ft=iznik&amp;offset=40&amp;rpp=20&amp;pos=60,975,911,888225,
MET26,plate,1,Turkey_Iznik,NA,NA,NA,1,2,1,1,1,1,Met_NY,no_02.5.42,web,https://www.metmuseum.org/art/collection/search/444878?sortBy=Relevance&amp;ft=iznik&amp;offset=40&amp;rpp=20&amp;pos=59,600,569,341400,
MET27,plate,1,Turkey_Iznik,NA,NA,NA,1,0,0,1,1,1,Met_NY,no_02.5.46,web,https://www.metmuseum.org/art/collection/search/444882?sortBy=Relevance&amp;ft=iznik&amp;offset=60&amp;rpp=20&amp;pos=61,600,584,350400,
