,X,Time,PopBio,Temp,Time_units,PopBio_units,Species,Medium,Rep,Citation,ID,logPopBio
2868,697,35.558561760082995,0.990510270705234,10,Hours,CFU,Aerobic Mesophilic.,Cooked Chicken Breast,1,"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.",12,-0.004141016856900506
2869,698,59.8693744406917,5.41979517273467,10,Hours,CFU,Aerobic Mesophilic.,Cooked Chicken Breast,1,"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.",12,0.7339828738018602
2870,699,72.9049292795362,30.772193689484702,10,Hours,CFU,Aerobic Mesophilic.,Cooked Chicken Breast,1,"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.",12,1.4881584573550013
2871,700,84.8585740038961,104.73681636291501,10,Hours,CFU,Aerobic Mesophilic.,Cooked Chicken Breast,1,"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.",12,2.0200993687154396
2872,701,97.30346440185991,198.218169237346,10,Hours,CFU,Aerobic Mesophilic.,Cooked Chicken Breast,1,"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.",12,2.2971434606329204
2873,702,109.61969521864201,295.296242427397,10,Hours,CFU,Aerobic Mesophilic.,Cooked Chicken Breast,1,"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.",12,2.4702579207089674
2874,703,119.719472341425,1361.3347918515199,10,Hours,CFU,Aerobic Mesophilic.,Cooked Chicken Breast,1,"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.",12,3.133964943993492
2875,704,155.486835910009,2242.6649263729,10,Hours,CFU,Aerobic Mesophilic.,Cooked Chicken Breast,1,"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.",12,3.350764391060559
2876,705,167.838155703477,3566.34452917529,10,Hours,CFU,Aerobic Mesophilic.,Cooked Chicken Breast,1,"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.",12,3.5522232961842697
2877,706,194.043773125129,1637.08420739436,10,Hours,CFU,Aerobic Mesophilic.,Cooked Chicken Breast,1,"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.",12,3.2140710189758606
2878,707,11.6746649624872,1.79602160785952,15,Hours,CFU,Aerobic Mesophilic.,Cooked Chicken Breast,1,"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.",15,0.2543115573411434
2879,708,24.6926753129887,2.2008774883389397,15,Hours,CFU,Aerobic Mesophilic.,Cooked Chicken Breast,1,"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.",15,0.34259586826020966
2880,709,30.382937698899802,5.04598801236546,15,Hours,CFU,Aerobic Mesophilic.,Cooked Chicken Breast,1,"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.",15,0.7029462144396383
2881,710,36.2311004798978,15.5183864697902,15,Hours,CFU,Aerobic Mesophilic.,Cooked Chicken Breast,1,"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.",15,1.1908465633335439
2882,711,46.108647417003404,47.319349744114106,15,Hours,CFU,Aerobic Mesophilic.,Cooked Chicken Breast,1,"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.",15,1.6750387679828702
2883,712,57.1265860964036,268.35295786525904,15,Hours,CFU,Aerobic Mesophilic.,Cooked Chicken Breast,1,"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.",15,2.428706386570998
2884,713,67.3316301492451,710.5378539451359,15,Hours,CFU,Aerobic Mesophilic.,Cooked Chicken Breast,1,"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.",15,2.851587219943388
2885,714,82.8760468211378,2245.81484909974,15,Hours,CFU,Aerobic Mesophilic.,Cooked Chicken Breast,1,"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.",15,3.351373949018574
2886,715,104.958709482186,3917.9932132229296,15,Hours,CFU,Aerobic Mesophilic.,Cooked Chicken Breast,1,"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.",15,3.593063679371228
2887,716,3.48723706908999,1.43813022532796,20,Hours,CFU,Aerobic Mesophilic.,Cooked Chicken Breast,1,"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.",18,0.1577982139888865
2888,717,15.622174839660802,3.23836576564087,20,Hours,CFU,Aerobic Mesophilic.,Cooked Chicken Breast,1,"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.",18,0.5103258997071323
2889,718,21.5697563879358,11.9821708997365,20,Hours,CFU,Aerobic Mesophilic.,Cooked Chicken Breast,1,"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.",18,1.0785355095694205
2890,719,26.0494490781803,27.4524479485673,20,Hours,CFU,Aerobic Mesophilic.,Cooked Chicken Breast,1,"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.",18,1.4385810767698415
2891,720,30.7981572563507,103.73708877348301,20,Hours,CFU,Aerobic Mesophilic.,Cooked Chicken Breast,1,"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.",18,2.0159340560023464
2892,721,37.8276489191102,640.292386870229,20,Hours,CFU,Aerobic Mesophilic.,Cooked Chicken Breast,1,"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.",18,2.8063783380573306
2893,722,43.83956025797621,1260.9365652369802,20,Hours,CFU,Aerobic Mesophilic.,Cooked Chicken Breast,1,"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.",18,3.1006932387852144
2894,723,49.9684348524621,1457.57227202074,20,Hours,CFU,Aerobic Mesophilic.,Cooked Chicken Breast,1,"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.",18,3.163630097950186
2895,724,12.5168004029509,1.9180467501069498,20,Hours,CFU,Aerobic Mesophilic.,Cooked Chicken Breast,1,"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.",18,0.28285918837481167
2896,725,12.499255914607902,1.85646585485174,20,Hours,CFU,Aerobic Mesophilic.,Cooked Chicken Breast,1,"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.",18,0.2686869658509769
2897,1,0.00277539152844763,110.295736071707,8,Hours,N,Spoilage,Vacuum Beef Striploins,1,"Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30.",243,2.0425587233529483
2898,2,0.9906826141544971,119.418481895218,8,Hours,N,Spoilage,Vacuum Beef Striploins,1,"Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30.",243,2.077071545921959
2899,3,2.01361263463953,360.175789230743,8,Hours,N,Spoilage,Vacuum Beef Striploins,1,"Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30.",243,2.5565145164877476
2900,4,3.03508887860966,3758.5858323727502,8,Hours,N,Spoilage,Vacuum Beef Striploins,1,"Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30.",243,3.57502447239513
2901,5,4.01493424965308,6842.5282886779005,8,Hours,N,Spoilage,Vacuum Beef Striploins,1,"Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30.",243,3.835216601564999
2902,6,5.00482389479945,9199.10821466603,8,Hours,N,Spoilage,Vacuum Beef Striploins,1,"Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30.",243,3.9637457277562307
2903,7,6.010440758607019,16987.3351282432,8,Hours,N,Spoilage,Vacuum Beef Striploins,1,"Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30.",243,4.230125254685853
2904,8,0.0,68.3614536562098,8,Hours,N,Escherichia coli,Vacuum Beef Striploins,1,"Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30.",125,1.8348112891007506
2905,9,0.999140950241196,65.1573693603866,8,Hours,N,Escherichia coli,Vacuum Beef Striploins,1,"Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30.",125,1.8139635419450884
2906,10,2.014669926650367,76.3694279528158,8,Hours,N,Escherichia coli,Vacuum Beef Striploins,1,"Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30.",125,1.8829195375206824
2907,11,3.0212119209674273,122.0401729184324,8,Hours,N,Escherichia coli,Vacuum Beef Striploins,1,"Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30.",125,2.08650281432163
2908,12,4.015727218661207,231.89214079495932,8,Hours,N,Escherichia coli,Vacuum Beef Striploins,1,"Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30.",125,2.3652860299350107
2909,13,4.992929359677527,304.4564412244383,8,Hours,N,Escherichia coli,Vacuum Beef Striploins,1,"Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30.",125,2.4835251666271603
2910,14,6.024978523756027,579.9466416819943,8,Hours,N,Escherichia coli,Vacuum Beef Striploins,1,"Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30.",125,2.763388037892121
2911,15,0.00911914359347055,54.37491865773371,8,Hours,N,Salmonella Typhimurium,Vacuum Beef Striploins,1,"Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30.",214,1.735398620279497
2912,16,0.9953082667019101,48.8012163083286,8,Hours,N,Salmonella Typhimurium,Vacuum Beef Striploins,1,"Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30.",214,1.6884306463759184
2913,17,2.00634375206502,40.1583439629734,8,Hours,N,Salmonella Typhimurium,Vacuum Beef Striploins,1,"Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30.",214,1.6037757952083895
2914,18,3.0181722064362697,36.0352438682172,8,Hours,N,Salmonella Typhimurium,Vacuum Beef Striploins,1,"Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30.",214,1.556727465489749
2915,19,4.00634375206502,40.1583439629734,8,Hours,N,Salmonella Typhimurium,Vacuum Beef Striploins,1,"Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30.",214,1.6037757952083895
2916,20,4.99729068922223,60.596417618305594,8,Hours,N,Salmonella Typhimurium,Vacuum Beef Striploins,1,"Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30.",214,1.7824469499981386
2917,21,6.01652018766934,122.00926769265699,8,Hours,N,Salmonella Typhimurium,Vacuum Beef Striploins,1,"Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30.",214,2.086392820469119
2918,22,0.0031250315023339,135.896596015444,10,Hours,N,Spoilage,Vacuum Beef Striploins,1,"Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30.",234,2.133208578511568
2919,23,1.01258581235698,665.141633044362,10,Hours,N,Spoilage,Vacuum Beef Striploins,1,"Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30.",234,2.822914132371137
2920,24,2.02174417080817,2705.6127766748,10,Hours,N,Spoilage,Vacuum Beef Striploins,1,"Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30.",234,3.4322656411208534
2921,25,3.00675914071714,5091.0648436988,10,Hours,N,Spoilage,Vacuum Beef Striploins,1,"Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30.",234,3.706808628579517
2922,26,4.00331656569119,10189.1111003771,10,Hours,N,Spoilage,Vacuum Beef Striploins,1,"Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30.",234,4.008136297741463
2923,27,5.01066038972167,13657.2586938854,10,Hours,N,Spoilage,Vacuum Beef Striploins,1,"Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30.",234,4.135363535832065
2924,28,0.00153731388421319,51.4457901258215,10,Hours,N,Escherichia coli,Vacuum Beef Striploins,1,"Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30.",116,1.7113498416848412
2925,29,1.00935997338683,92.4281622127071,10,Hours,N,Escherichia coli,Vacuum Beef Striploins,1,"Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30.",116,1.965804317866041
2926,30,2.0190223691771103,511.775198173843,10,Hours,N,Escherichia coli,Vacuum Beef Striploins,1,"Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30.",116,2.7090792351321786
2927,31,3.00494460629643,1677.5843188262,10,Hours,N,Escherichia coli,Vacuum Beef Striploins,1,"Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30.",116,3.224684357920401
2928,32,4.01198600792347,1868.77730345565,10,Hours,N,Escherichia coli,Vacuum Beef Striploins,1,"Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30.",116,3.2715575509011483
2929,33,5.01950624502263,2790.3455071764697,10,Hours,N,Escherichia coli,Vacuum Beef Striploins,1,"Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30.",116,3.4456579819724964
2930,34,0.0013356989485782099,45.4758136612543,10,Hours,N,Salmonella Typhimurium,Vacuum Beef Striploins,1,"Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30.",205,1.657780478278272
2931,35,1.0084023024425601,51.4457901258215,10,Hours,N,Salmonella Typhimurium,Vacuum Beef Striploins,1,"Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30.",205,1.7113498416848412
2932,36,2.0157209246060903,67.9017409405768,10,Hours,N,Salmonella Typhimurium,Vacuum Beef Striploins,1,"Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30.",205,1.8318809093496198
2933,37,3.0005090777124797,111.213718775847,10,Hours,N,Salmonella Typhimurium,Vacuum Beef Striploins,1,"Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30.",205,2.0461583629758917
2934,38,4.0085585540176805,229.55056867005902,10,Hours,N,Salmonella Typhimurium,Vacuum Beef Striploins,1,"Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30.",205,2.3608783729894833
2935,39,5.016255204185531,381.814130455437,10,Hours,N,Salmonella Typhimurium,Vacuum Beef Striploins,1,"Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30.",205,2.581851997041578
2936,40,0.0141465533287821,246.314193295928,10,Hours,N,Spoilage,C02 Beef Striploins,1,"Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30.",233,2.391489437793236
2937,41,2.01414655332878,246.314193295928,10,Hours,N,Spoilage,C02 Beef Striploins,1,"Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30.",233,2.391489437793236
2938,42,3.00006204628653,246.314193295929,10,Hours,N,Spoilage,C02 Beef Striploins,1,"Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30.",233,2.3914894377932376
2939,43,4.02469442203884,757.448802118186,10,Hours,N,Spoilage,C02 Beef Striploins,1,"Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30.",233,2.8793532831030575
2940,44,5.021778246571951,2488.37025700698,10,Hours,N,Spoilage,C02 Beef Striploins,1,"Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30.",233,3.3959150016663955
2941,45,7.028479245517159,5079.86338542018,10,Hours,N,Spoilage,C02 Beef Striploins,1,"Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30.",233,3.7058520328043993
2942,46,9.03493205931625,10099.7335084636,10,Hours,N,Spoilage,C02 Beef Striploins,1,"Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30.",233,4.004309914640997
2943,47,10.022957126016001,12643.947494246899,10,Hours,N,Spoilage,C02 Beef Striploins,1,"Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30.",233,4.101882683702959
2944,48,12.051994788111902,13869.4649142078,10,Hours,N,Spoilage,C02 Beef Striploins,1,"Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30.",233,4.142059706257887
2945,49,0.00471551777626189,90.21562544576142,10,Hours,N,Escherichia coli,C02 Beef Striploins,1,"Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30.",115,1.95528176433975
2946,50,2.00682509151827,112.941755378096,10,Hours,N,Escherichia coli,C02 Beef Striploins,1,"Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30.",115,2.0528545334017134
2947,51,2.9916237513184907,100.276313988382,10,Hours,N,Escherichia coli,C02 Beef Striploins,1,"Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30.",115,2.0011983615453794
2948,52,4.0358627536142,123.888660110166,10,Hours,N,Escherichia coli,C02 Beef Striploins,1,"Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30.",115,2.093031555956641
2949,53,5.026617856921269,207.431623925314,10,Hours,N,Escherichia coli,C02 Beef Striploins,1,"Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30.",115,2.316874967334088
2950,54,7.00217162002854,308.362960716899,10,Hours,N,Escherichia coli,C02 Beef Striploins,1,"Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30.",115,2.4890622068552
2951,55,9.03604889247378,566.3470475183481,10,Hours,N,Escherichia coli,C02 Beef Striploins,1,"Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30.",115,2.7530826407875746
2952,56,10.0275485512192,1026.51074585532,10,Hours,N,Escherichia coli,C02 Beef Striploins,1,"Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30.",115,3.0113635000692427
2953,57,12.034249550164402,2095.56208041277,10,Hours,N,Escherichia coli,C02 Beef Striploins,1,"Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30.",115,3.321300531207247
2954,58,0.0,82.7509311549241,12,Hours,N,Spoilage,Vacuum Beef Striploins,1,"Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30.",236,1.9177728893742831
2955,59,0.9976798143851501,182.749319782549,12,Hours,N,Spoilage,Vacuum Beef Striploins,1,"Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30.",236,2.261855769130663
2956,60,1.98375870069606,444.027698139154,12,Hours,N,Spoilage,Vacuum Beef Striploins,1,"Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30.",236,2.6474100619475043
2957,61,2.99303944315545,2006.2833950136999,12,Hours,N,Spoilage,Vacuum Beef Striploins,1,"Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30.",236,3.3023922787331053
